Date,Time,Latitude,Longitude,Crime_Type,Severity
2022-06-30,02:18:00,31.336674760852105,75.60288115836423,Vandalism,Medium
2022-06-16,13:12:00,31.37744678055073,75.64257749088058,Theft,Medium
2023-05-10,04:49:00,31.336400743328287,75.58227563488052,Vandalism,High
2022-04-13,02:01:00,31.31137734106972,75.58940462205908,Assault,High
2022-11-25,15:22:00,31.30017632194655,75.59245627588218,Assault,High
2023-01-12,07:09:00,31.326008640805654,75.58365241231284,Vandalism,Low
2022-09-24,05:39:00,31.33431608774725,75.53267629411648,Burglary,Medium
2021-07-09,17:43:00,31.309611961228253,75.59132291448084,Cybercrime,High
2021-09-12,07:12:00,31.318399942040127,75.58192737872754,Assault,High
2022-08-04,00:08:00,31.299918420197535,75.60017808648104,Vandalism,High
2021-07-29,18:03:00,31.296214653463693,75.60503332003076,Burglary,High
2022-04-25,14:07:00,31.3248620239311,75.55620564715218,Cybercrime,High
2023-08-20,12:29:00,31.349313940030363,75.59570628906852,Assault,Medium
2022-01-27,00:20:00,31.393489030414944,75.63020554607637,Vandalism,High
2021-01-15,09:08:00,31.324548033250753,75.58296565878032,Burglary,Low
2021-08-25,14:25:00,31.336783808114472,75.58373821642277,Assault,Medium
2021-12-29,22:24:00,31.340109002971346,75.59671453050404,Cybercrime,Low
2023-04-09,10:08:00,31.320579324078643,75.5782628500645,Burglary,High
2023-02-15,12:18:00,31.31222204622553,75.58640624037761,Burglary,High
2022-11-13,23:23:00,31.337726299617362,75.58087376931563,Theft,Low
2021-03-15,07:33:00,31.322932591067445,75.57393240510669,Theft,Low
2023-12-10,20:52:00,31.267248397107927,75.52940583523858,Cybercrime,Medium
2021-07-16,04:50:00,31.310823705093746,75.5360176542039,Cybercrime,High
2021-04-11,15:00:00,31.32083368432585,75.63232611366303,Burglary,Low
2021-08-12,09:25:00,31.318656970852082,75.57734265799824,Cybercrime,Medium
2021-02-14,15:33:00,31.349046827617386,75.58005483566683,Assault,High
2021-04-09,20:19:00,31.389901774693406,75.61176344049635,Cybercrime,Low
2023-11-13,11:46:00,31.353758938661265,75.56325518487226,Burglary,High
2021-08-30,00:35:00,31.34243283273765,75.60823653915406,Assault,Medium
2021-06-09,21:30:00,31.330868261348265,75.56492356126351,Vandalism,Medium
2023-03-05,06:38:00,31.341730369637652,75.59769184383116,Cybercrime,Medium
2023-02-28,08:54:00,31.27032853922909,75.56144709222329,Burglary,Low
2023-03-28,04:22:00,31.324040438812847,75.57126723286315,Theft,Medium
2022-03-16,08:30:00,31.33252752099069,75.56320217415185,Theft,High
2023-03-17,09:40:00,31.313026302612208,75.58150679834391,Assault,Medium
2023-07-05,23:05:00,31.31867308299783,75.6289252506628,Theft,Low
2022-01-02,09:28:00,31.33863485715899,75.60821230272934,Vandalism,Medium
2023-12-23,15:01:00,31.30094685851749,75.62942549256988,Theft,Medium
2021-09-17,17:49:00,31.38724917958151,75.64636273073202,Theft,Medium
2021-01-25,02:02:00,31.323896134658032,75.57075703561928,Cybercrime,Low
2023-12-05,16:29:00,31.348394641954602,75.58479565624874,Cybercrime,High
2022-03-22,23:14:00,31.350991165828763,75.58209257095564,Burglary,Low
2023-04-10,09:51:00,31.372268232364238,75.62679093285911,Assault,High
2021-07-29,01:39:00,31.323711355952046,75.58104413537971,Theft,Medium
2022-10-23,15:53:00,31.283219790582404,75.64236849831144,Vandalism,Medium
2023-12-29,08:51:00,31.30693200146344,75.55809667021448,Vandalism,Low
2022-02-06,04:27:00,31.252990497051773,75.60675593631564,Theft,Medium
2021-09-17,15:31:00,31.32261913394229,75.5604429508853,Burglary,High
2022-10-11,22:33:00,31.34596528696112,75.59152300748055,Burglary,Low
2023-07-06,20:12:00,31.27119489521511,75.53144276797462,Vandalism,Low
2021-06-10,18:32:00,31.33316713162512,75.58496032804963,Assault,Medium
2021-09-13,15:39:00,31.327450268698183,75.59003956276923,Assault,Low
2023-11-17,06:27:00,31.351808856705084,75.61449258081403,Cybercrime,Medium
2021-02-28,16:40:00,31.32449248795298,75.56198975171736,Cybercrime,High
2023-09-22,10:34:00,31.329301483838385,75.57613568644796,Vandalism,High
2022-06-11,19:02:00,31.29738988671843,75.57210252944103,Vandalism,Medium
2023-01-18,22:01:00,31.26091339843063,75.64755567346567,Theft,Low
2022-06-29,10:40:00,31.317469029927683,75.55783930234756,Burglary,Low
2022-11-28,04:23:00,31.334762612556265,75.58610154447263,Burglary,Medium
2021-08-17,01:10:00,31.317794028521032,75.58485910632604,Theft,Medium
2023-02-07,20:14:00,31.30413945860274,75.57470726075123,Cybercrime,Medium
2023-11-29,05:41:00,31.331055511817198,75.54588970474416,Assault,Medium
2023-01-26,02:39:00,31.368565664971268,75.63547307296449,Vandalism,Low
2021-11-13,21:58:00,31.308775038154096,75.59286098458591,Cybercrime,Medium
2023-04-16,18:31:00,31.398043482113966,75.50507086388434,Assault,Low
2022-12-01,21:48:00,31.341939791813367,75.56610612845112,Cybercrime,High
2022-12-07,18:24:00,31.34089612077275,75.60140016681774,Vandalism,Low
2022-08-07,11:05:00,31.365841738372175,75.57071310447733,Burglary,Low
2023-02-10,13:32:00,31.31216539064165,75.58124395789427,Assault,Medium
2021-06-14,20:50:00,31.324320893472372,75.56632186997558,Assault,High
2021-07-10,05:39:00,31.262676928412354,75.57158491693949,Cybercrime,Low
2021-06-15,07:52:00,31.320535343872294,75.55956337120008,Burglary,Low
2021-09-10,15:44:00,31.380930830473787,75.62346410054164,Theft,Low
2021-09-19,01:14:00,31.31849665210852,75.58106373421145,Theft,Low
2022-09-06,19:36:00,31.33456425196895,75.56861539389811,Theft,Low
2023-08-06,22:19:00,31.325961355790664,75.57869542665556,Vandalism,Medium
2023-09-23,20:14:00,31.307707188135133,75.592882692276,Theft,Low
2022-05-10,09:17:00,31.305009756303445,75.57897639572818,Vandalism,Low
2022-08-07,12:15:00,31.32932378843209,75.61782738948622,Vandalism,Medium
2021-10-15,18:57:00,31.313066985032123,75.56721775158601,Burglary,High
2023-01-12,23:19:00,31.380085476804357,75.56091782836026,Theft,Medium
2023-02-20,19:28:00,31.331686909842247,75.56483065559469,Vandalism,Medium
2022-09-18,06:24:00,31.334934482876292,75.58347057108136,Burglary,Medium
2022-09-15,14:34:00,31.257108272635794,75.6098262251896,Vandalism,High
2023-10-01,17:21:00,31.311963734758084,75.57662059024182,Burglary,Low
2023-08-27,15:43:00,31.32145965935062,75.56575527487794,Cybercrime,Medium
2023-04-02,01:13:00,31.341007213773626,75.57432157943218,Vandalism,Medium
2022-02-10,07:30:00,31.373796569249585,75.57805069141993,Vandalism,Low
2021-06-12,04:53:00,31.356908289507484,75.52756424568024,Burglary,Medium
2021-10-30,07:18:00,31.348031360489472,75.58479234716147,Burglary,Low
2023-10-06,02:41:00,31.311331577114515,75.56730062707716,Theft,Medium
2023-09-16,07:07:00,31.315268201316037,75.5590149841955,Cybercrime,Medium
2022-05-14,01:32:00,31.293260931491865,75.63457708798468,Assault,Medium
2022-05-13,19:25:00,31.319297716986693,75.58189139986641,Cybercrime,Low
2021-10-19,19:22:00,31.34980235067771,75.58423274131756,Theft,Low
2021-07-14,00:13:00,31.290736889202886,75.64478646936828,Theft,Medium
2022-03-22,16:57:00,31.34058662420776,75.59919671392909,Cybercrime,Medium
2021-11-15,15:48:00,31.298475849827433,75.58852477087483,Vandalism,High
2021-12-10,15:37:00,31.335154016627175,75.59481882790516,Cybercrime,Medium
2021-02-23,07:36:00,31.30050319969402,75.64604079306221,Cybercrime,Low
2022-08-15,22:42:00,31.296890364287343,75.54060033291974,Assault,Medium
2023-11-24,22:23:00,31.313788103706752,75.57039174502387,Burglary,High
2023-08-16,16:14:00,31.32322181463485,75.57730670209664,Cybercrime,Medium
2021-10-31,04:33:00,31.31079298650994,75.59577886152847,Theft,Medium
2023-11-08,01:27:00,31.31828700121121,75.58550162743,Assault,High
2023-01-08,03:13:00,31.32687013300095,75.56989761295199,Vandalism,Low
2023-11-24,08:41:00,31.341328248134136,75.59588085536315,Cybercrime,High
2022-08-02,00:07:00,31.309263401620164,75.57990391186989,Theft,High
2022-05-27,07:41:00,31.32422865024264,75.5785347857514,Theft,High
2023-11-29,20:10:00,31.301427139176003,75.59617548389919,Vandalism,Low
2021-07-21,23:52:00,31.353894719937948,75.58809405111724,Cybercrime,High
2023-01-18,09:42:00,31.324896865931866,75.57214102204422,Theft,Low
2022-07-01,13:11:00,31.318736778786775,75.56660747188549,Burglary,Medium
2021-12-27,20:57:00,31.38149391061795,75.57577134034197,Burglary,Medium
2021-08-03,23:38:00,31.31779314602439,75.58556489907588,Burglary,High
2021-05-04,06:58:00,31.383378682034095,75.54970644554462,Theft,Medium
2023-11-04,05:00:00,31.311990631711605,75.57329223791483,Vandalism,Low
2023-10-04,01:51:00,31.295389601503956,75.59109877389497,Burglary,Medium
2023-05-17,17:28:00,31.359506884808063,75.6098121636934,Cybercrime,High
2021-09-28,00:36:00,31.28072815181779,75.5623323059592,Theft,Medium
2021-05-06,01:33:00,31.388529391566575,75.56704998073619,Cybercrime,High
2022-04-20,05:45:00,31.323716549956593,75.57533543157066,Burglary,Low
2021-02-05,11:44:00,31.329928276095956,75.57699590591731,Burglary,High
2022-09-20,05:35:00,31.34377945506633,75.55477478101822,Vandalism,Medium
2023-12-13,03:30:00,31.320735894900093,75.57908797191041,Cybercrime,Low
2022-12-08,15:19:00,31.267845536448327,75.57936692472221,Burglary,Medium
2022-03-18,18:16:00,31.369294811180364,75.63781321844426,Assault,Medium
2022-05-13,04:04:00,31.317720569145887,75.57763718130067,Assault,Low
2022-02-24,02:18:00,31.336249782617607,75.60734173260732,Vandalism,High
2021-05-26,01:12:00,31.309164491824234,75.58903575345056,Cybercrime,Medium
2022-05-01,11:47:00,31.335364347430318,75.57890549800476,Burglary,Low
2023-11-05,23:10:00,31.316421813542547,75.58299441362408,Burglary,Low
2022-04-13,10:17:00,31.31125097326254,75.60285461840661,Theft,High
2021-08-06,17:47:00,31.33423010147595,75.59134316049465,Vandalism,Low
2023-07-24,02:44:00,31.351879105775023,75.58538515925153,Theft,Low
2022-11-02,03:54:00,31.326017003967394,75.58039753842726,Assault,High
2023-12-15,07:55:00,31.29476831554456,75.52361947652722,Burglary,Medium
2023-01-22,04:44:00,31.369338749131916,75.58954617749247,Cybercrime,Low
2023-09-22,22:03:00,31.28509267023372,75.63500460834287,Cybercrime,High
2023-01-09,14:02:00,31.35401696544089,75.57666937573876,Assault,Medium
2023-03-22,20:56:00,31.323597501833707,75.58303577479629,Cybercrime,Medium
2022-01-01,19:18:00,31.35296809657942,75.59641652345371,Vandalism,Medium
2022-08-30,02:44:00,31.327329852626914,75.6446962272998,Assault,High
2022-08-17,06:12:00,31.33079436502011,75.57853056950151,Vandalism,Medium
2021-02-06,11:41:00,31.32476922498627,75.58330146893012,Burglary,Medium
2021-02-09,23:46:00,31.272134522770564,75.64541458928566,Theft,Low
2023-08-31,04:23:00,31.36597633521058,75.60119336980033,Theft,Low
2022-11-12,09:25:00,31.34228970565604,75.56890346198708,Assault,Medium
2021-10-09,08:17:00,31.30335085279227,75.585488931508,Theft,Low
2021-04-09,02:19:00,31.356784065649933,75.5418912636214,Vandalism,Low
2023-07-01,17:36:00,31.38007996271354,75.51321295198474,Assault,High
2023-05-07,01:53:00,31.342038947783188,75.57136434336357,Cybercrime,Medium
2021-09-09,09:23:00,31.325944782978546,75.58811063854618,Vandalism,Low
2021-01-26,19:31:00,31.334922916829445,75.60020201196856,Cybercrime,High
2022-06-21,03:17:00,31.35240071726175,75.5740515277856,Cybercrime,Medium
2023-05-01,03:32:00,31.341091224303277,75.59787232183689,Vandalism,High
2022-08-01,14:09:00,31.319846608584566,75.6158293114535,Cybercrime,High
2022-08-17,16:55:00,31.335007496818246,75.55066429544765,Theft,Low
2022-03-01,22:45:00,31.29387652900482,75.52435049294665,Theft,Low
2023-05-11,22:48:00,31.316696470308866,75.59304337514212,Assault,High
2022-10-28,05:45:00,31.32237000108605,75.55990686343725,Assault,Low
2022-12-01,18:46:00,31.30750367060034,75.57287232036411,Assault,Low
2022-05-14,09:59:00,31.313244132054262,75.58994463555922,Burglary,Low
2023-02-03,16:54:00,31.344773950220226,75.5846627041701,Burglary,Medium
2021-04-04,15:03:00,31.33002049342685,75.55945727940868,Theft,High
2022-09-13,13:57:00,31.399267494943388,75.58228551474033,Burglary,Low
2023-09-04,23:09:00,31.273975574329445,75.6406294819448,Vandalism,High
2021-11-17,03:47:00,31.316185409926856,75.62517400748574,Assault,Medium
2021-01-11,08:53:00,31.328466297937783,75.64484601346977,Burglary,Medium
2022-07-11,03:21:00,31.309671357274887,75.59032529485607,Vandalism,Low
2022-05-31,09:54:00,31.342030582455692,75.51842719317814,Burglary,Medium
2021-06-12,23:08:00,31.351535876504958,75.58558910307693,Burglary,High
2022-01-27,17:30:00,31.32683678454248,75.62446000669254,Cybercrime,Medium
2023-03-11,04:28:00,31.35874644649178,75.61099727340958,Vandalism,Medium
2023-01-01,09:37:00,31.30103087148181,75.55502999849328,Assault,High
2022-09-22,01:33:00,31.28078930735367,75.50048816364466,Burglary,Low
2021-06-28,16:56:00,31.370184752260638,75.61624958844192,Cybercrime,Low
2022-02-09,13:19:00,31.324213085665352,75.60422807614688,Vandalism,Low
2022-04-22,02:15:00,31.34320468618463,75.60575330934003,Vandalism,Medium
2022-08-31,20:44:00,31.315590571200897,75.58629436138197,Assault,Medium
2022-10-26,15:31:00,31.32172258236281,75.6016107441576,Vandalism,High
2022-06-07,19:35:00,31.315154609098233,75.57967360167827,Vandalism,Low
2021-10-07,21:34:00,31.306910810841316,75.59890080635452,Theft,Low
2023-04-06,21:47:00,31.27793473817601,75.56375623666582,Cybercrime,Medium
2023-12-29,10:38:00,31.368478533028224,75.59221218914999,Assault,Medium
2021-04-13,17:06:00,31.31831782306926,75.58983713276346,Burglary,Low
2022-12-12,09:45:00,31.317858105217795,75.5778679309457,Burglary,Low
2021-03-18,01:01:00,31.330214423924424,75.59481634467866,Vandalism,Low
2021-07-13,22:24:00,31.34208510534335,75.57303174750646,Cybercrime,Medium
2021-04-21,05:41:00,31.318998328237193,75.57674222936548,Burglary,Low
2022-10-28,23:11:00,31.324955153933423,75.57830607907867,Burglary,Medium
2022-07-09,11:04:00,31.327149380029923,75.57162398151452,Assault,Medium
2023-11-17,05:16:00,31.259789492208412,75.59844894207913,Cybercrime,Low
2023-01-26,11:14:00,31.309753513872714,75.58582077380142,Assault,High
2021-01-29,14:06:00,31.30477704129169,75.57787255758261,Theft,Medium
2022-02-07,09:13:00,31.33365324856054,75.57584439557749,Vandalism,Low
2023-06-04,08:34:00,31.347231815781086,75.55012193309985,Vandalism,Low
2023-07-18,23:10:00,31.255469724764804,75.58526296533886,Theft,High
2022-04-01,15:17:00,31.250391940541345,75.50961994423433,Cybercrime,High
2022-01-11,00:16:00,31.328981741152898,75.57495781120963,Cybercrime,High
2021-09-23,21:41:00,31.305899063027955,75.54804165230944,Vandalism,Low
2022-10-10,12:27:00,31.366386009229505,75.59629612592943,Cybercrime,High
2021-04-23,13:21:00,31.392972635181373,75.57256986057065,Burglary,Low
2023-10-28,02:29:00,31.345571945836713,75.58094596516969,Cybercrime,Low
2021-05-10,17:38:00,31.39887843720759,75.53427610817893,Burglary,Low
2023-02-21,08:15:00,31.318213310206268,75.56744779410292,Vandalism,Medium
2023-01-14,10:26:00,31.321657533069416,75.57478546868784,Cybercrime,Low
2022-06-21,11:48:00,31.38496638572005,75.58302116891097,Theft,Medium
2021-06-10,08:08:00,31.3151430449349,75.59789404495736,Cybercrime,Low
2023-08-09,09:12:00,31.348924709327495,75.58785121101405,Assault,Low
2023-07-29,19:39:00,31.329620357640838,75.5621185239097,Assault,High
2022-06-17,03:20:00,31.32426635978318,75.5685863158384,Cybercrime,Low
2021-10-24,03:18:00,31.32511194015114,75.587567489784,Burglary,Medium
2023-07-27,19:24:00,31.305021001830585,75.57302905266275,Vandalism,Low
2021-05-26,23:12:00,31.38240847814216,75.56724459940075,Vandalism,Low
2021-06-20,21:09:00,31.345561152949056,75.56957279206533,Assault,Medium
2023-02-23,12:35:00,31.29913507067175,75.56784259412053,Cybercrime,Medium
2021-04-09,22:34:00,31.270447465181476,75.59254028814156,Burglary,Medium
2022-06-15,07:04:00,31.251237061918655,75.52850062164522,Assault,High
2023-08-21,06:15:00,31.323806455060456,75.60937688182528,Theft,Medium
2021-01-18,11:14:00,31.34697211744097,75.58654174758912,Theft,Low
2022-01-29,06:32:00,31.317615248601907,75.591385321562,Cybercrime,High
2023-12-22,01:21:00,31.34672171152002,75.59394907132892,Burglary,High
2022-01-07,01:27:00,31.335043911853578,75.58782921038971,Cybercrime,Low
2023-01-02,10:36:00,31.310856808600928,75.58491865769405,Assault,Low
2023-09-06,15:07:00,31.26036926748935,75.64008672663446,Theft,Low
2023-11-17,13:27:00,31.26497418731744,75.64035687357739,Theft,Low
2023-03-07,10:59:00,31.31071158209104,75.59194071639882,Cybercrime,High
2022-07-23,01:33:00,31.353822944960047,75.59605551503917,Theft,Low
2022-02-13,14:35:00,31.35014661584316,75.58722813600477,Theft,Low
2021-11-05,02:29:00,31.32027789546435,75.57571901132745,Cybercrime,High
2023-07-24,00:03:00,31.33049565612651,75.61774692879912,Theft,Medium
2023-11-26,10:32:00,31.30348761484635,75.60127664106402,Assault,Medium
2023-11-25,17:47:00,31.313860506708004,75.59122744721202,Assault,High
2021-01-03,07:43:00,31.315558390485503,75.60373465005814,Burglary,Medium
2023-07-08,11:48:00,31.355394683633126,75.63554468027601,Theft,Medium
2022-06-09,16:04:00,31.352311271370045,75.58631232468217,Theft,High
2021-04-02,09:16:00,31.388913465506306,75.63658359026087,Vandalism,Low
2023-04-20,23:05:00,31.355664312075998,75.57559174163153,Assault,Medium
2023-10-23,19:47:00,31.31078586962402,75.5855351484705,Assault,High
2022-05-15,07:43:00,31.314860760655897,75.57607127289286,Cybercrime,High
2021-04-12,06:19:00,31.32054717647742,75.57561441951525,Cybercrime,High
2023-04-24,18:36:00,31.284140241184897,75.55393606987784,Cybercrime,High
2021-10-19,13:54:00,31.321233297634183,75.58316630118952,Theft,Low
2023-12-09,03:44:00,31.309436719093718,75.57404177841167,Burglary,High
2022-04-25,12:02:00,31.300033440364516,75.59983502762786,Assault,Low
2023-05-26,03:58:00,31.307774903262292,75.51237621254582,Theft,Medium
2023-12-26,16:51:00,31.3191238659318,75.56824074070566,Theft,Medium
2021-02-19,05:48:00,31.27612848637888,75.57243344475222,Cybercrime,High
2023-11-19,23:51:00,31.316655015191042,75.58721070648726,Vandalism,Medium
2021-03-12,10:55:00,31.33368133273659,75.58915763875231,Cybercrime,Low
2023-07-01,20:42:00,31.31056615604351,75.57241244236471,Theft,Low
2022-08-28,09:31:00,31.334622968041007,75.5885247300085,Theft,Medium
2021-02-19,05:37:00,31.393991135338567,75.6171139105795,Vandalism,Low
2021-06-08,01:11:00,31.315260945215613,75.6327465169379,Theft,High
2021-07-26,14:00:00,31.325381020928855,75.57245366896845,Theft,Medium
2021-07-15,08:26:00,31.31171374554545,75.57554342601486,Theft,Medium
2021-03-17,21:45:00,31.333312639846845,75.52148880414939,Theft,Medium
2021-04-21,03:43:00,31.325391599851553,75.57991343485058,Theft,High
2023-06-21,23:03:00,31.39514534686359,75.57609371769419,Vandalism,Medium
2021-02-02,01:24:00,31.329213475417063,75.57741549442412,Assault,Medium
2023-09-05,10:52:00,31.327529409485603,75.5903173704986,Cybercrime,High
2023-03-24,01:25:00,31.303948194061086,75.58868601199693,Burglary,Medium
2022-08-04,06:10:00,31.250464125483987,75.60482141965683,Assault,High
2023-04-16,00:04:00,31.297905098639497,75.64576227903105,Burglary,Low
2021-10-17,18:31:00,31.328444768665662,75.59171979749705,Theft,Low
2022-04-22,19:46:00,31.33910182442267,75.58626065525137,Theft,Low
2023-08-08,02:14:00,31.337874179239186,75.57641687964934,Burglary,Medium
2022-03-29,22:12:00,31.335656366507997,75.57293771687259,Cybercrime,Medium
2021-10-04,05:22:00,31.309374170143677,75.59399244396697,Cybercrime,High
2021-02-03,18:51:00,31.315409984544456,75.5150883746699,Vandalism,Low
2023-07-19,01:12:00,31.312260173678798,75.55343964072709,Vandalism,Medium
2022-04-22,09:25:00,31.31135547264087,75.58454800713109,Burglary,Medium
2021-02-19,14:01:00,31.25742251698539,75.52483570098373,Burglary,Medium
2021-05-07,01:56:00,31.325695581710445,75.5832913459878,Burglary,Low
2022-05-15,10:52:00,31.34225587251264,75.60062278300968,Assault,Medium
2021-01-11,06:13:00,31.335470367035594,75.58818351854292,Theft,Low
2021-07-29,12:04:00,31.312461332004343,75.6267652918444,Theft,Low
2021-05-13,14:46:00,31.254596849936664,75.51024814278433,Burglary,Medium
2023-06-25,07:09:00,31.340935178241715,75.6021313172349,Theft,High
2021-03-05,03:02:00,31.347449611403896,75.63344800751862,Cybercrime,Medium
2023-08-08,13:29:00,31.39967358972315,75.5826865972709,Assault,Low
2023-01-28,04:31:00,31.330973134196828,75.60778690396346,Burglary,Low
2022-11-01,19:57:00,31.333953437865176,75.57345216598316,Assault,High
2022-12-06,07:26:00,31.313859586286327,75.55253334288656,Theft,Low
2021-02-08,22:07:00,31.314098610796854,75.58151547899958,Vandalism,Medium
2021-09-06,13:38:00,31.34838281069602,75.58118256508294,Burglary,High
2023-12-12,12:47:00,31.308642181222,75.5237348192857,Cybercrime,High
2023-12-05,06:22:00,31.29928378677029,75.6024045868959,Burglary,Low
2023-05-11,18:36:00,31.251300059466033,75.51466330198751,Theft,Low
2023-11-09,21:27:00,31.336104468389028,75.5985721739285,Assault,Low
2021-06-13,01:43:00,31.328026499558888,75.62072783375224,Theft,High
2021-06-19,17:38:00,31.31905249480744,75.5891507303496,Cybercrime,Medium
2022-07-18,12:32:00,31.332614654524694,75.60180161226548,Cybercrime,High
2022-08-24,15:12:00,31.320900344635994,75.5653334386262,Cybercrime,Medium
2021-05-03,19:07:00,31.273518926290297,75.52566912167963,Vandalism,Low
2021-06-23,11:44:00,31.26057065360915,75.57024771096769,Cybercrime,Medium
2022-12-26,12:36:00,31.373288295103738,75.64383681231841,Cybercrime,High
2021-04-18,00:50:00,31.25365600096092,75.56326225990165,Burglary,Medium
2021-09-06,07:24:00,31.332199107360804,75.5629096587137,Cybercrime,High
2022-02-23,01:22:00,31.266179409413493,75.60164710821013,Vandalism,Medium
2023-05-11,23:33:00,31.322522949889503,75.58223282304657,Vandalism,High
2023-05-12,03:53:00,31.284456399817152,75.6172552651824,Cybercrime,Low
2021-12-11,23:01:00,31.381520186409453,75.53537171631008,Vandalism,Medium
2021-04-29,10:12:00,31.276882031448825,75.55564407586583,Vandalism,High
2021-11-19,14:13:00,31.31754048151727,75.59476496242978,Cybercrime,Medium
2022-08-28,01:09:00,31.3983783509314,75.6362430538281,Cybercrime,High
2022-03-04,08:27:00,31.34157727700358,75.59353766717243,Cybercrime,Medium
2022-06-29,12:55:00,31.311783072346515,75.54405721271165,Theft,Low
2023-03-17,07:06:00,31.343057312940132,75.59268385226888,Burglary,Low
2021-08-19,00:23:00,31.332778521307002,75.5907320719887,Burglary,Low
2022-05-02,01:20:00,31.333037016371453,75.5354856145587,Theft,Medium
2021-10-25,13:51:00,31.332388843323383,75.57556887550913,Vandalism,Low
2023-03-26,11:50:00,31.373986549952566,75.6146455290118,Cybercrime,High
2021-06-26,01:57:00,31.39825863510368,75.50673838067853,Assault,Low
2023-12-12,20:47:00,31.334741714004217,75.5876476541039,Vandalism,Medium
2021-02-23,07:09:00,31.323726673049787,75.58275582085214,Vandalism,High
2023-04-06,11:23:00,31.37721382329653,75.5622832584488,Assault,Medium
2023-12-03,17:09:00,31.315787825911006,75.63991558097139,Assault,High
2022-06-13,09:23:00,31.31451345751186,75.59545874012105,Burglary,Low
2021-03-09,23:53:00,31.30550793008885,75.53084442458442,Vandalism,Low
2021-07-06,04:33:00,31.3597104831939,75.59942343201915,Burglary,Medium
2022-06-08,17:13:00,31.318198583210652,75.64668111641298,Theft,Low
2021-05-15,04:53:00,31.3541577570732,75.5095749870282,Assault,Medium
2021-09-06,13:15:00,31.297454821522006,75.50020473200668,Assault,Medium
2021-11-25,23:22:00,31.36506618744877,75.60762218967562,Vandalism,Medium
2023-01-20,09:41:00,31.26267033532032,75.57289486435683,Assault,High
2022-06-06,11:23:00,31.322168957767175,75.58270530821855,Vandalism,High
2022-10-01,19:28:00,31.30336484630834,75.5891464064481,Cybercrime,High
2021-02-15,06:51:00,31.309418018784864,75.6221643436619,Theft,Low
2021-11-09,09:11:00,31.367571830623724,75.55420679086401,Cybercrime,Medium
2021-08-06,15:29:00,31.33118904196225,75.57992564726668,Burglary,Medium
2023-08-30,15:31:00,31.305608214798433,75.58751272300302,Vandalism,Low
2021-11-03,00:56:00,31.354256770079264,75.57942102323291,Theft,Medium
2022-05-25,14:28:00,31.25863918713959,75.59023373501384,Burglary,Low
2021-07-08,14:14:00,31.34619586663278,75.58731751443068,Cybercrime,Medium
2021-09-12,22:53:00,31.3116568390139,75.57900072487473,Vandalism,Low
2022-12-17,03:23:00,31.31570174648158,75.5012946735346,Burglary,High
2021-09-03,07:11:00,31.329234526182937,75.60336600116291,Theft,Medium
2023-06-18,10:47:00,31.333718934601798,75.60957582504237,Burglary,Low
2021-07-18,11:17:00,31.399746435785595,75.56539723707368,Cybercrime,Low
2023-06-06,12:21:00,31.32479212935715,75.56833060225021,Burglary,Medium
2023-09-02,08:46:00,31.320516623883343,75.59031563762744,Burglary,Low
2021-09-30,10:06:00,31.31808195095974,75.58967650571857,Assault,High
2022-08-01,01:44:00,31.30348349151686,75.57601255624881,Theft,High
2023-04-30,17:35:00,31.330132505403864,75.5830181545511,Vandalism,Low
2023-12-04,21:51:00,31.31469267112702,75.59265321956846,Assault,Medium
2022-08-12,05:04:00,31.285479750124672,75.55804437945382,Cybercrime,High
2021-04-04,22:17:00,31.380863857066696,75.60365220734181,Burglary,Low
2023-05-15,03:52:00,31.335793825390695,75.57743381432209,Assault,Low
2022-05-16,09:48:00,31.324909389864775,75.59042793127463,Burglary,High
2023-05-12,20:33:00,31.2807854149999,75.58921259870587,Vandalism,Low
2021-10-30,07:02:00,31.364754516592697,75.60962371221059,Burglary,Low
2021-01-23,08:04:00,31.3374456530683,75.56222890330814,Theft,Low
2021-07-12,17:05:00,31.324631443272818,75.59801523321573,Assault,High
2022-04-27,13:19:00,31.346101921423042,75.58150604375402,Burglary,Low
2022-06-18,20:17:00,31.327854610658463,75.57738017648722,Assault,High
2021-06-08,08:45:00,31.334729156562066,75.57143358818779,Theft,Medium
2023-07-17,08:49:00,31.33358972093524,75.59935901615249,Vandalism,Low
2023-10-03,10:38:00,31.346291983500883,75.59216036871537,Burglary,Low
2021-08-18,05:53:00,31.326963186942532,75.58123611045255,Vandalism,Low
2023-06-24,13:35:00,31.358923857704053,75.54765748285136,Cybercrime,Medium
2022-08-29,10:00:00,31.336767784246117,75.59855496816022,Vandalism,Low
2022-03-04,09:13:00,31.301743654846653,75.5802586694485,Vandalism,Low
2023-01-06,13:58:00,31.346304032385337,75.59467086640353,Burglary,Low
2021-01-31,12:27:00,31.316092245478558,75.57292226595482,Theft,High
2021-12-11,20:16:00,31.38999663188876,75.60504446052657,Assault,Low
2021-06-20,22:10:00,31.347862355338265,75.59032204957218,Burglary,Low
2022-01-11,16:25:00,31.353039382880066,75.58939943836005,Burglary,Low
2023-03-17,04:04:00,31.314262870839183,75.59076463515207,Cybercrime,Low
2022-09-03,12:14:00,31.334699508771646,75.56110180186887,Burglary,Low
2021-06-22,00:59:00,31.347679430611706,75.57089623153165,Cybercrime,High
2021-05-28,04:37:00,31.347341539736977,75.63283981844258,Cybercrime,High
2023-08-14,01:38:00,31.312517022458028,75.58081851373947,Theft,Medium
